Tipo,Rubro,Subregion,Año,Municipio,Área Total,Área Producción,Volumen Producción
Permanentes,Cacao,Urabá,2020,Vigía Del Fuerte,24.00,16.00,8.00
Permanentes,Cacao,Nordeste,2020,Yalí,484.00,429.00,300.30
Permanentes,Cacao,Norte,2020,Yarumal,56.00,54.00,75.60
Permanentes,Cacao,Nordeste,2020,Yolombó,325.00,220.00,220.00
Permanentes,Cacao,Magdalena Medio,2020,Yondó,191.00,111.00,44.40
Permanentes,Cacao,Bajo Cauca,2020,Zaragoza,283.00,283.00,169.80
Permanentes,Café,Oriente,2020,Abejorral,3009.00,2379.00,3806.40
Permanentes,Café,Occidente,2020,Abriaquí,159.00,141.00,437.10
Permanentes,Café,Oriente,2020,Alejandría,580.00,486.00,680.40
Permanentes,Café,Suroeste,2020,Amagá,609.00,557.70,1003.86
Permanentes,Café,Nordeste,2020,Amalfi,2457.60,2318.80,2086.92
Permanentes,Café,Suroeste,2020,Andes,10890.00,10890.00,16335.00
Permanentes,Café,Suroeste,2020,Angelópolis,279.70,249.50,374.25
Permanentes,Café,Norte,2020,Angostura,1011.00,906.00,1812.00
Permanentes,Café,Nordeste,2020,Anorí,417.00,347.00,416.40
Permanentes,Café,Occidente,2020,Anzá,1917.00,1917.00,3450.60
Permanentes,Café,Oriente,2020,Argelia,909.00,815.00,1141.00
Permanentes,Café,Occidente,2020,Armenia,583.20,498.00,1245.00
Permanentes,Café,Valle de Aburra,2020,Barbosa,968.00,874.00,1922.80
Permanentes,Café,Valle de Aburra,2020,Bello,162.00,156.00,156.00
Permanentes,Café,Suroeste,2020,Betania,6455.00,5186.00,9334.80
Permanentes,Café,Suroeste,2020,Betulia,5880.00,4942.00,10872.40
Permanentes,Café,Norte,2020,Briceño,687.00,685.00,685.00
Permanentes,Café,Occidente,2020,Buriticá,962.20,952.20,1904.40
Permanentes,Café,Occidente,2020,Caicedo,2412.80,2412.80,5549.44
Permanentes,Café,Valle de Aburra,2020,Caldas,138.80,138.80,222.08
Permanentes,Café,Norte,2020,Campamento,258.10,258.10,309.72
Permanentes,Café,Occidente,2020,Cañasgordas,3180.00,2991.00,5383.80
Permanentes,Café,Magdalena Medio,2020,Caracolí,2.00,2.00,0.80
Permanentes,Café,Suroeste,2020,Caramanta,835.00,823.00,1316.80
Permanentes,Café,Norte,2020,Carolina,19.00,13.00,14.30
Permanentes,Café,Nordeste,2020,Cisneros,213.00,213.00,298.20
Permanentes,Café,Suroeste,2020,Ciudad Bolívar,9926.00,8574.00,12861.00
Permanentes,Café,Oriente,2020,Cocorná,507.70,483.00,772.80
Permanentes,Café,Oriente,2020,Concepción,146.00,116.00,116.00
Permanentes,Café,Suroeste,2020,Concordia,6857.00,5463.00,13657.50
Permanentes,Café,Valle de Aburra,2020,Copacabana,91.00,91.00,72.80
Permanentes,Café,Occidente,2020,Dabeiba,1735.70,1620.70,2593.12
Permanentes,Café,Norte,2020,Don Matías,207.00,207.00,372.60
Permanentes,Café,Occidente,2020,Ebéjico,1851.00,1690.00,3380.00
Permanentes,Café,Oriente,2020,El Carmen De Viboral,184.00,169.00,304.20
Permanentes,Café,Oriente,2020,El Peñol,306.00,288.00,648.00
Permanentes,Café,Oriente,2020,El Retiro,202.00,174.50,314.10
Permanentes,Café,Valle de Aburra,2020,Envigado,9.70,9.40,11.28
Permanentes,Café,Suroeste,2020,Fredonia,2549.00,2429.00,3643.50
Permanentes,Café,Occidente,2020,Frontino,648.27,522.70,1045.40
Permanentes,Café,Occidente,2020,Giraldo,757.00,726.00,1452.00
Permanentes,Café,Valle de Aburra,2020,Girardota,209.30,174.30,270.16
Permanentes,Café,Norte,2020,Gómez Plata,713.00,673.00,740.30
Permanentes,Café,Oriente,2020,Granada,262.00,233.00,326.20
Permanentes,Café,Norte,2020,Guadalupe,498.00,498.00,796.80
Permanentes,Café,Oriente,2020,Guatapé,13.00,13.00,22.10
Permanentes,Café,Occidente,2020,Heliconia,1268.70,1256.80,5027.20
Permanentes,Café,Suroeste,2020,Hispania,1148.50,1023.30,2251.26
Permanentes,Café,Norte,2020,Ituango,2572.80,2453.60,4907.20
Permanentes,Café,Suroeste,2020,Jardín,2318.00,2066.00,3305.60
Permanentes,Café,Suroeste,2020,Jericó,1405.00,1292.00,1938.00
Permanentes,Café,Oriente,2020,La Ceja,425.00,369.00,442.80
Permanentes,Café,Valle de Aburra,2020,La Estrella,68.00,68.00,102.00
Permanentes,Café,Occidente,2020,Liborina,1592.10,1286.10,2829.42
Permanentes,Café,Magdalena Medio,2020,Maceo,111.00,110.00,176.00
Permanentes,Café,Oriente,2020,Marinilla,82.00,75.00,90.00
Permanentes,Café,Valle de Aburra,2020,Medellín,791.00,791.00,632.80
Permanentes,Café,Suroeste,2020,Montebello,1414.00,1380.00,2484.00
Permanentes,Café,Oriente,2020,Nariño,1439.00,1237.00,2350.30
Permanentes,Café,Occidente,2020,Olaya,423.00,413.00,908.60
Permanentes,Café,Occidente,2020,Peque,1515.00,1393.00,2368.10
Permanentes,Café,Suroeste,2020,Pueblorrico,1968.00,1893.00,2650.20
Permanentes,Café,Occidente,2020,Sabanalarga,1468.00,1368.00,3693.60
Permanentes,Café,Valle de Aburra,2020,Sabaneta,35.00,33.10,41.38
Permanentes,Café,Suroeste,2020,Salgar,7798.00,6466.00,15518.40
Permanentes,Café,Norte,2020,San Andrés De Cuerquia,1037.00,1017.00,1062.76
Permanentes,Café,Oriente,2020,San Carlos,921.00,801.00,2002.50
Permanentes,Café,Oriente,2020,San Francisco,255.00,237.00,474.00
Permanentes,Café,Occidente,2020,San Jerónimo,676.00,652.00,1304.00
Permanentes,Café,Oriente,2020,San Luis,287.00,212.00,487.60
Permanentes,Café,Oriente,2020,San Rafael,801.00,795.90,716.31
Permanentes,Café,Nordeste,2020,San Roque,1317.50,1262.50,1262.50
Permanentes,Café,Oriente,2020,San Vicente,47.00,47.00,98.70
Permanentes,Café,Suroeste,2020,Santa Bárbara,1903.00,1666.00,3332.00
Permanentes,Café,Norte,2020,Santa Rosa De Osos,720.00,687.00,961.80
Permanentes,Café,Occidente,2020,Santa Fe De Antioquia,1824.00,1399.00,2658.10
Permanentes,Café,Nordeste,2020,Santo Domingo,1403.50,1399.00,1818.70
Permanentes,Café,Oriente,2020,Sonsón,2540.00,2460.00,4182.00
Permanentes,Café,Occidente,2020,Sopetrán,1096.00,972.00,1555.20
Permanentes,Café,Suroeste,2020,Támesis,1512.10,1359.00,1834.65
Permanentes,Café,Suroeste,2020,Tarso,961.50,770.80,1079.12
Permanentes,Café,Suroeste,2020,Titiribí,496.00,466.00,932.00
Permanentes,Café,Norte,2020,Toledo,1227.50,819.00,1277.64
Permanentes,Café,Occidente,2020,Uramita,458.00,443.00,664.50
Permanentes,Café,Suroeste,2020,Urrao,1502.00,1160.00,1392.00
Permanentes,Café,Norte,2020,Valdivia,52.00,50.00,90.00
Permanentes,Café,Suroeste,2020,Valparaiso,624.00,559.00,726.70
Permanentes,Café,Nordeste,2020,Vegachí,561.00,444.00,355.20
Permanentes,Café,Suroeste,2020,Venecia,638.00,623.00,1246.00
Permanentes,Café,Nordeste,2020,Yalí,299.00,270.00,135.00
Permanentes,Café,Norte,2020,Yarumal,270.00,270.00,432.00
Permanentes,Café,Nordeste,2020,Yolombó,1299.00,1249.00,2498.00
Permanentes,Caña,Oriente,2020,Abejorral,215.00,215.00,1182.50
Permanentes,Caña,Occidente,2020,Abriaquí,135.00,130.00,520.00
Permanentes,Caña,Oriente,2020,Alejandría,190.00,90.00,630.00
Permanentes,Caña,Suroeste,2020,Amagá,84.00,75.50,226.50
Permanentes,Caña,Nordeste,2020,Amalfi,759.00,749.00,2996.00
Permanentes,Caña,Suroeste,2020,Andes,160.00,160.00,1120.00
Permanentes,Caña,Suroeste,2020,Angelópolis,68.50,66.50,365.75
Permanentes,Caña,Norte,2020,Angostura,1465.00,1350.00,12150.00
Permanentes,Caña,Nordeste,2020,Anorí,741.00,721.00,3605.00
Permanentes,Caña,Occidente,2020,Anzá,20.00,17.00,34.00
Permanentes,Caña,Oriente,2020,Argelia,100.00,100.00,500.00
Permanentes,Caña,Valle de Aburra,2020,Barbosa,968.00,968.00,5808.00
Permanentes,Caña,Suroeste,2020,Betania,9.00,7.00,56.00
Permanentes,Caña,Suroeste,2020,Betulia,110.00,110.00,880.00
Permanentes,Caña,Norte,2020,Briceño,117.00,114.00,342.00
Permanentes,Caña,Occidente,2020,Buriticá,48.50,48.00,96.00
Permanentes,Caña,Occidente,2020,Caicedo,10.00,8.00,16.00
Permanentes,Caña,Norte,2020,Campamento,3938.00,3938.00,14964.40
Permanentes,Caña,Occidente,2020,Cañasgordas,142.20,142.20,824.76
Permanentes,Caña,Magdalena Medio,2020,Caracolí,66.00,66.00,264.00
Permanentes,Caña,Suroeste,2020,Caramanta,274.00,268.00,1795.60
Permanentes,Caña,Nordeste,2020,Cisneros,806.00,806.00,806.00
Permanentes,Caña,Suroeste,2020,Ciudad Bolívar,40.00,35.00,315.00
Permanentes,Caña,Oriente,2020,Cocorná,624.00,618.00,2904.60
Permanentes,Caña,Oriente,2020,Concepción,126.00,116.00,348.00
Permanentes,Caña,Suroeste,2020,Concordia,105.00,105.00,735.00
Permanentes,Caña,Valle de Aburra,2020,Copacabana,26.00,26.00,52.00
Permanentes,Caña,Occidente,2020,Dabeiba,615.70,592.70,889.05
Permanentes,Caña,Norte,2020,Don Matías,158.00,158.00,553.00
Permanentes,Caña,Occidente,2020,Ebéjico,674.00,674.00,3370.00
Permanentes,Caña,Oriente,2020,El Carmen De Viboral,123.00,123.00,307.50
Permanentes,Caña,Suroeste,2020,Fredonia,80.00,80.00,480.00
Permanentes,Caña,Occidente,2020,Frontino,1799.20,1558.44,13745.44
Permanentes,Caña,Occidente,2020,Giraldo,20.00,19.00,76.00
Permanentes,Caña,Valle de Aburra,2020,Girardota,598.60,598.60,2095.10
Permanentes,Caña,Norte,2020,Gómez Plata,50.00,50.00,150.00
Permanentes,Caña,Oriente,2020,Granada,417.00,387.00,1354.50
Permanentes,Caña,Norte,2020,Guadalupe,254.00,252.00,1058.40
Permanentes,Caña,Occidente,2020,Heliconia,32.00,32.00,80.00
Permanentes,Caña,Suroeste,2020,Hispania,23.00,23.00,85.10
Permanentes,Caña,Norte,2020,Ituango,678.00,678.00,2712.00
Permanentes,Caña,Suroeste,2020,Jardín,73.00,73.00,584.00
Permanentes,Caña,Occidente,2020,Liborina,111.00,106.00,190.80
Permanentes,Caña,Magdalena Medio,2020,Maceo,491.00,486.00,1944.00
Permanentes,Caña,Valle de Aburra,2020,Medellín,70.20,70.20,421.20
Permanentes,Caña,Suroeste,2020,Montebello,18.00,18.00,90.00
Permanentes,Caña,Urabá,2020,Murindó,18.00,6.00,30.00
Permanentes,Caña,Oriente,2020,Nariño,1107.00,1077.00,4523.40
Permanentes,Caña,Occidente,2020,Olaya,3.00,3.00,12.00
Permanentes,Caña,Occidente,2020,Peque,79.00,74.00,296.00
Permanentes,Caña,Suroeste,2020,Pueblorrico,194.00,194.00,679.00
Permanentes,Caña,Magdalena Medio,2020,Puerto Berrío,20.00,20.00,60.00
Permanentes,Caña,Nordeste,2020,Remedios,153.00,150.00,600.00
Permanentes,Caña,Occidente,2020,Sabanalarga,36.00,36.00,68.40
Permanentes,Caña,Suroeste,2020,Salgar,27.00,27.00,189.00
Permanentes,Caña,Norte,2020,San Andrés De Cuerquia,79.00,79.00,237.00
Permanentes,Caña,Oriente,2020,San Carlos,650.00,650.00,1404.00
Permanentes,Caña,Oriente,2020,San Francisco,67.00,49.00,147.00
Permanentes,Caña,Occidente,2020,San Jerónimo,8.00,8.00,40.00
Permanentes,Caña,Oriente,2020,San Luis,347.00,282.00,846.00
Permanentes,Caña,Oriente,2020,San Rafael,556.00,556.00,2502.00
Permanentes,Caña,Nordeste,2020,San Roque,3189.00,3159.00,15795.00
Permanentes,Caña,Suroeste,2020,Santa Bárbara,310.00,292.00,1752.00
Permanentes,Caña,Norte,2020,Santa Rosa De Osos,132.00,132.00,528.00
Permanentes,Caña,Occidente,2020,Santa Fe De Antioquia,18.00,18.00,36.00
Permanentes,Caña,Nordeste,2020,Santo Domingo,1819.00,1805.00,7220.00
Permanentes,Caña,Oriente,2020,Sonsón,668.00,668.00,3006.00
Permanentes,Caña,Suroeste,2020,Támesis,149.20,149.20,671.40
Permanentes,Caña,Suroeste,2020,Tarso,15.90,15.90,95.40
Permanentes,Caña,Suroeste,2020,Titiribí,110.00,110.00,550.00
Permanentes,Caña,Norte,2020,Toledo,4.00,4.00,12.00
Permanentes,Caña,Occidente,2020,Uramita,633.00,589.00,2356.00
Permanentes,Caña,Suroeste,2020,Urrao,1063.80,1025.80,2359.34
Permanentes,Caña,Suroeste,2020,Valparaiso,104.00,104.00,520.00
Permanentes,Caña,Nordeste,2020,Vegachí,1585.00,1528.00,6112.00
Permanentes,Caña,Urabá,2020,Vigía Del Fuerte,84.00,64.00,160.00
Permanentes,Caña,Nordeste,2020,Yalí,1110.00,1060.00,4770.00
Permanentes,Caña,Norte,2020,Yarumal,249.00,241.00,1012.20
Permanentes,Caña,Nordeste,2020,Yolombó,4317.00,4317.00,17268.00
Permanentes,Caña Forrajera,Nordeste,2020,Remedios,140.00,140.00,3500.00
Permanentes,Cardamomo,Suroeste,2020,Caramanta,27.00,24.00,36.00
Permanentes,Cardamomo,Suroeste,2020,Jericó,49.00,39.00,195.00
Permanentes,Cardamomo,Suroeste,2020,Pueblorrico,45.00,5.00,3.00
Permanentes,Cardamomo,Suroeste,2020,Tarso,16.00,16.00,9.60
Permanentes,Cardamomo,Suroeste,2020,Valparaiso,14.50,14.50,18.85
Permanentes,Caucho,Nordeste,2020,Amalfi,56.00,7.00,6.30
Permanentes,Caucho,Urabá,2020,Arboletes,60.00,0.00,0.00
Permanentes,Caucho,Bajo Cauca,2020,Cáceres,1928.00,300.00,450.00
Permanentes,Caucho,Urabá,2020,Carepa,6.00,0.00,0.00
Permanentes,Caucho,Bajo Cauca,2020,Caucasia,1524.80,1524.80,1524.80
Permanentes,Caucho,Bajo Cauca,2020,El Bagre,231.00,231.00,161.70
Permanentes,Caucho,Magdalena Medio,2020,Maceo,60.00,60.00,36.00
Permanentes,Caucho,Urabá,2020,Mutatá,206.00,190.00,95.00
Permanentes,Caucho,Bajo Cauca,2020,Nechí,324.00,40.00,40.00
Permanentes,Caucho,Urabá,2020,Necoclí,121.50,121.50,170.10
Permanentes,Caucho,Magdalena Medio,2020,Puerto Berrío,159.00,16.00,24.00
Permanentes,Caucho,Magdalena Medio,2020,Puerto Triunfo,18.00,18.00,21.60
Permanentes,Caucho,Norte,2020,San Andrés De Cuerquia,2.00,0.00,0.00
Permanentes,Caucho,Urabá,2020,San Pedro De Urabá,103.00,103.00,103.00
Permanentes,Caucho,Nordeste,2020,San Roque,15.00,15.00,15.00
Permanentes,Caucho,Nordeste,2020,Segovia,3.00,0.00,0.00
Permanentes,Caucho,Bajo Cauca,2020,Tarazá,2364.00,2094.00,1884.60
Permanentes,Caucho,Urabá,2020,Turbo,454.00,0.00,0.00
Permanentes,Caucho,Norte,2020,Valdivia,50.00,10.00,4.00
Permanentes,Caucho,Nordeste,2020,Vegachí,5.00,5.00,5.00
Permanentes,Caucho,Magdalena Medio,2020,Yondó,110.00,110.00,88.00
Permanentes,Caucho,Bajo Cauca,2020,Zaragoza,1355.00,1240.00,744.00
Permanentes,Cítricos,Valle de Aburra,2020,La Estrella,16.00,16.00,288.00
Permanentes,Cítricos,Suroeste,2020,Santa Bárbara,620.00,600.00,4200.00
Permanentes,Coco,Urabá,2020,Arboletes,88.50,21.00,73.50
Permanentes,Coco,Urabá,2020,Necoclí,405.00,346.00,1211.00
Permanentes,Coco,Urabá,2020,San Juan De Urabá,205.00,195.00,1365.00
Permanentes,Coco,Urabá,2020,San Pedro De Urabá,16.00,16.00,56.00
Permanentes,Coco,Urabá,2020,Turbo,14.20,7.20,18.00
Permanentes,Coco,Norte,2020,Valdivia,9.00,8.00,24.00
Permanentes,Col,Valle de Aburra,2020,Medellín,17.00,17.00,85.00
Permanentes,Fique,Oriente,2020,Alejandría,3.00,0.00,0.00
Permanentes,Fique,Nordeste,2020,Amalfi,1249.00,219.00,262.80
Permanentes,Fique,Nordeste,2020,Anorí,51.00,0.00,0.00
Permanentes,Fique,Valle de Aburra,2020,Barbosa,125.00,125.00,150.00
Permanentes,Fique,Suroeste,2020,Betulia,20.00,0.00,0.00
Permanentes,Fique,Oriente,2020,Concepción,15.00,15.00,15.00
Permanentes,Fique,Norte,2020,Don Matías,7.00,7.00,13.30
Permanentes,Fique,Occidente,2020,Giraldo,20.00,20.00,50.00
Permanentes,Fique,Valle de Aburra,2020,Girardota,21.20,21.20,31.80
Permanentes,Fique,Norte,2020,Gómez Plata,33.90,6.00,15.60
Permanentes,Fique,Oriente,2020,Guarne,2.00,2.00,2.00
Permanentes,Fique,Oriente,2020,San Rafael,18.00,18.00,21.60
Permanentes,Fique,Nordeste,2020,San Roque,70.00,70.00,210.00
Permanentes,Fique,Oriente,2020,San Vicente,217.00,217.00,434.00
Permanentes,Fique,Suroeste,2020,Urrao,156.70,156.70,250.72
Permanentes,Fique,Nordeste,2020,Yolombó,200.00,200.00,0.00
Permanentes,Flores (Heliconias),Occidente,2020,Sopetrán,14.00,14.00,58.80
Permanentes,Flores (Hortensias),Oriente,2020,Abejorral,130.00,130.00,3250.00
Permanentes,Flores (Hortensias),Oriente,2020,El Carmen De Viboral,483.00,483.00,19320.00
Permanentes,Flores (Hortensias),Oriente,2020,El Retiro,51.00,51.00,1428.00
Permanentes,Flores (Hortensias),Oriente,2020,Guarne,11.00,11.00,385.00
Permanentes,Flores (Hortensias),Oriente,2020,La Ceja,408.00,408.00,14280.00
Permanentes,Flores (Hortensias),Oriente,2020,La Unión,233.00,173.00,3287.00
Permanentes,Flores (Hortensias),Oriente,2020,Marinilla,26.00,26.00,650.00
Permanentes,Flores (Hortensias),Oriente,2020,Rionegro,176.00,167.00,9185.00
Permanentes,Flores (Hortensias),Oriente,2020,San Vicente,21.00,21.00,294.00
Permanentes,Flores (Hortensias),Oriente,2020,Sonsón,27.00,27.00,567.00
Permanentes,Flores (Pompon - Crisantemo),Oriente,2020,El Carmen De Viboral,157.00,157.00,3925.00
Permanentes,Flores (Pompon - Crisantemo),Valle de Aburra,2020,Envigado,2.10,2.10,16.80
Permanentes,Fresa,Oriente,2020,El Carmen De Viboral,125.00,125.00,5000.00
Permanentes,Fresa,Oriente,2020,El Retiro,6.00,4.00,192.00
Permanentes,Fresa,Norte,2020,Entrerríos,2.00,2.00,50.00
Permanentes,Fresa,Valle de Aburra,2020,Envigado,3.50,3.50,140.00
Permanentes,Fresa,Oriente,2020,Granada,1.00,1.00,37.00
Permanentes,Fresa,Oriente,2020,Guarne,7.00,4.00,152.00
Permanentes,Fresa,Oriente,2020,La Unión,200.00,80.00,2400.00
Permanentes,Fresa,Valle de Aburra,2020,Medellín,29.00,29.00,203.00
Permanentes,Fresa,Oriente,2020,Rionegro,21.20,15.20,456.00
Permanentes,Fresa,Norte,2020,San Pedro De Los Milagros,2.30,2.30,26.45
Permanentes,Fresa,Oriente,2020,San Vicente,15.00,11.00,495.00
Permanentes,Fresa,Norte,2020,Santa Rosa De Osos,21.50,17.50,560.00
Permanentes,Fresa,Suroeste,2020,Urrao,2.00,2.00,80.00
Permanentes,Granadilla,Occidente,2020,Abriaquí,4.00,4.00,16.00
Permanentes,Granadilla,Occidente,2020,Caicedo,25.00,24.00,288.00
Permanentes,Granadilla,Occidente,2020,Dabeiba,7.00,6.00,90.00
Permanentes,Granadilla,Norte,2020,Don Matías,2.00,2.00,24.00
Permanentes,Granadilla,Oriente,2020,El Carmen De Viboral,7.00,7.00,70.00
Permanentes,Granadilla,Oriente,2020,El Santuario,23.00,23.00,345.00
Permanentes,Granadilla,Occidente,2020,Giraldo,4.00,4.00,20.00
Permanentes,Granadilla,Oriente,2020,Granada,14.50,7.50,60.00
Permanentes,Granadilla,Oriente,2020,La Unión,59.00,47.00,1175.00
Permanentes,Granadilla,Occidente,2020,Liborina,7.00,5.00,26.00
Permanentes,Granadilla,Norte,2020,Santa Rosa De Osos,6.00,6.00,48.00
Permanentes,Granadilla,Occidente,2020,Santa Fe De Antioquia,3.00,3.00,21.00
Permanentes,Granadilla,Oriente,2020,Sonsón,81.00,81.00,2025.00
Permanentes,Granadilla,Suroeste,2020,Urrao,66.00,66.00,1980.00
Permanentes,Guanábana,Occidente,2020,Anzá,71.50,68.50,1712.50
Permanentes,Guanábana,Magdalena Medio,2020,Caracolí,27.50,27.50,82.50
Permanentes,Guanábana,Nordeste,2020,Cisneros,11.00,11.00,22.00
Permanentes,Guanábana,Occidente,2020,Dabeiba,5.00,5.00,100.00
Permanentes,Guanábana,Magdalena Medio,2020,Maceo,178.00,178.00,890.00
Permanentes,Guanábana,Magdalena Medio,2020,Puerto Berrío,56.00,39.00,234.00
Permanentes,Guanábana,Oriente,2020,San Rafael,5.00,0.00,0.00
Permanentes,Guanábana,Suroeste,2020,Santa Bárbara,65.00,65.00,130.00
Permanentes,Guanábana,Oriente,2020,Sonsón,70.00,70.00,420.00
Permanentes,Guanábana,Occidente,2020,Uramita,5.00,5.00,110.00
Permanentes,Guanábana,Suroeste,2020,Urrao,4.00,2.00,12.80
Permanentes,Guanábana,Norte,2020,Valdivia,10.00,10.00,80.00
Permanentes,Guanábana,Suroeste,2020,Valparaiso,18.50,16.00,256.00
Permanentes,Guanábana,Nordeste,2020,Vegachí,9.00,9.00,18.00
Permanentes,Guanábana,Nordeste,2020,Yalí,6.00,6.00,132.00
Permanentes,Guayaba,Oriente,2020,Cocorná,110.00,110.00,550.00
Permanentes,Guayaba,Norte,2020,San Pedro De Los Milagros,3.50,3.50,14.00
Permanentes,Guayaba,Suroeste,2020,Urrao,4.50,4.50,36.00
Permanentes,Guayaba Manzána,Suroeste,2020,Betania,3.50,3.50,52.50
Permanentes,Guayaba Manzána,Oriente,2020,El Carmen De Viboral,1.50,1.50,22.50
Permanentes,Guayaba Manzána,Valle de Aburra,2020,Medellín,1.50,1.50,6.00
Permanentes,Gulupa,Occidente,2020,Abriaquí,4.00,0.00,0.00
Permanentes,Gulupa,Norte,2020,Carolina,5.00,5.00,90.00
Permanentes,Gulupa,Oriente,2020,El Carmen De Viboral,15.00,15.00,210.00
Permanentes,Gulupa,Oriente,2020,El Peñol,319.00,299.00,7475.00
Permanentes,Gulupa,Oriente,2020,Granada,13.90,5.90,35.40
Permanentes,Gulupa,Oriente,2020,Guarne,9.00,4.00,72.00
Permanentes,Gulupa,Oriente,2020,Guatapé,1.00,1.00,12.50
Permanentes,Gulupa,Suroeste,2020,Jardín,12.00,12.00,420.00
Permanentes,Gulupa,Suroeste,2020,Jericó,100.00,100.00,2500.00
Permanentes,Gulupa,Occidente,2020,Liborina,6.00,5.00,6.00
Permanentes,Gulupa,Oriente,2020,Rionegro,2.00,1.20,18.00
Permanentes,Gulupa,Oriente,2020,San Vicente,14.00,12.00,168.00
Permanentes,Gulupa,Oriente,2020,Sonsón,72.00,46.00,920.00
Permanentes,Gulupa,Suroeste,2020,Urrao,125.00,125.00,3750.00
Permanentes,Gulupa,Norte,2020,Yarumal,20.00,20.00,360.00
Permanentes,Higo,Oriente,2020,Sonsón,96.00,96.00,2592.00
Permanentes,Limón Mandarino,Suroeste,2020,Betania,4.00,0.00,0.00
Permanentes,Limón Mandarino,Oriente,2020,Cocorná,42.00,30.00,300.00
Permanentes,Limón Mandarino,Oriente,2020,El Carmen De Viboral,61.00,61.00,1098.00
Permanentes,Limón Mandarino,Occidente,2020,Giraldo,4.00,4.00,80.00
Permanentes,Limón Mandarino,Suroeste,2020,Montebello,92.00,89.00,1068.00
Permanentes,Limón Mandarino,Oriente,2020,San Francisco,31.40,3.40,23.80
Permanentes,Limón Mandarino,Norte,2020,Santa Rosa De Osos,4.00,3.00,15.60
Permanentes,Limón Mandarino,Occidente,2020,Uramita,21.00,21.00,105.00
Permanentes,Limón Mandarino,Norte,2020,Valdivia,40.00,40.00,400.00
Permanentes,Limón Pajarito,Occidente,2020,Frontino,2.20,2.00,2.72
Permanentes,Limón Pajarito,Occidente,2020,Liborina,13.00,8.00,56.00
Permanentes,Limón Pajarito,Urabá,2020,Mutatá,50.50,42.50,361.25
Permanentes,Limón Pajarito,Magdalena Medio,2020,Puerto Berrío,50.00,50.00,300.00
Permanentes,Limón Pajarito,Magdalena Medio,2020,Puerto Triunfo,81.00,80.00,176.00
Permanentes,Limón Pajarito,Urabá,2020,Turbo,10.00,10.00,16.00
Permanentes,Limón Pajarito,Urabá,2020,Vigía Del Fuerte,22.00,2.00,10.00
Permanentes,Limón Tahití,Oriente,2020,Abejorral,64.00,26.00,514.80
Permanentes,Limón Tahití,Occidente,2020,Anzá,40.00,21.00,42.00
Permanentes,Limón Tahití,Occidente,2020,Armenia,11.00,8.00,88.00
Permanentes,Limón Tahití,Suroeste,2020,Betania,21.00,0.00,0.00
Permanentes,Limón Tahití,Suroeste,2020,Betulia,6.00,2.00,12.00
Permanentes,Limón Tahití,Norte,2020,Briceño,15.00,0.00,0.00
Permanentes,Limón Tahití,Bajo Cauca,2020,Cáceres,7.00,5.00,9.00
Permanentes,Limón Tahití,Occidente,2020,Caicedo,5.00,2.00,5.00
Permanentes,Limón Tahití,Occidente,2020,Cañasgordas,50.00,50.00,500.00
Permanentes,Limón Tahití,Bajo Cauca,2020,Caucasia,23.00,0.00,0.00
Permanentes,Limón Tahití,Urabá,2020,Chigorodó,103.50,17.00,119.00
Permanentes,Limón Tahití,Suroeste,2020,Ciudad Bolívar,187.00,177.00,885.00
Permanentes,Limón Tahití,Oriente,2020,Cocorná,16.00,13.00,130.00
Permanentes,Limón Tahití,Suroeste,2020,Concordia,5.00,0.00,0.00
Permanentes,Limón Tahití,Occidente,2020,Dabeiba,104.70,89.70,717.60
Permanentes,Limón Tahití,Oriente,2020,El Carmen De Viboral,6.00,4.50,108.00
Permanentes,Limón Tahití,Suroeste,2020,Fredonia,85.00,85.00,1700.00
Permanentes,Limón Tahití,Occidente,2020,Frontino,62.39,56.62,622.82
Permanentes,Limón Tahití,Occidente,2020,Giraldo,6.00,3.00,30.00
Permanentes,Limón Tahití,Occidente,2020,Heliconia,5.80,3.60,36.00
Permanentes,Limón Tahití,Suroeste,2020,Hispania,9.00,0.00,0.00
Permanentes,Limón Tahití,Norte,2020,Ituango,15.00,11.00,66.00
Permanentes,Limón Tahití,Occidente,2020,Liborina,37.50,25.50,255.00
Permanentes,Limón Tahití,Valle de Aburra,2020,Medellín,7.50,7.50,60.00
Permanentes,Limón Tahití,Suroeste,2020,Montebello,8.00,7.00,28.00
Permanentes,Limón Tahití,Urabá,2020,Mutatá,20.00,4.50,38.25
Permanentes,Limón Tahití,Urabá,2020,Necoclí,27.00,23.00,414.00
Permanentes,Limón Tahití,Occidente,2020,Olaya,19.00,8.00,44.00
Permanentes,Limón Tahití,Suroeste,2020,Pueblorrico,7.70,7.70,138.60
Permanentes,Limón Tahití,Magdalena Medio,2020,Puerto Triunfo,10.00,2.00,2.40
Permanentes,Limón Tahití,Suroeste,2020,Salgar,95.00,45.00,540.00
Permanentes,Limón Tahití,Norte,2020,San Andrés De Cuerquia,21.00,20.00,140.00
Permanentes,Limón Tahití,Oriente,2020,San Rafael,14.00,0.00,0.00
Permanentes,Limón Tahití,Occidente,2020,Santa Fe De Antioquia,5.00,2.00,16.00
Permanentes,Limón Tahití,Occidente,2020,Sopetrán,6.50,6.50,52.00
Permanentes,Limón Tahití,Suroeste,2020,Támesis,62.30,35.30,670.70
Permanentes,Limón Tahití,Suroeste,2020,Tarso,99.30,55.80,1506.60
